3.345259056	2.95450953	2.41957475	4.537452018	4.48996938	4.138795559	3.185571973	2.41957475	4.192934759	0
3.87137068	2.64685805	2.41957475	5.065240689	5.546653938	5.169484961	6.125597387	2.41957475	8.159579788	0
4.568206601	4.716390627	2.41957475	5.416702224	6.351054076	4.885951227	5.631849958	2.41957475	8.204714182	0
3.328480641	4.481022359	2.41957475	4.488292391	6.245152902	4.602085472	4.051222743	2.41957475	7.950980484	0
3.474003318	2.836943537	2.41957475	5.389251903	5.169329792	5.776259025	6.340408186	2.423425811	8.503908747	0
3.23625157	2.791941235	2.41957475	4.966139325	5.899515878	5.022250964	6.796603507	2.41957475	8.645762418	0
3.640246494	3.120740076	2.41957475	6.019665935	7.463122943	5.194334403	5.958612568	2.41957475	8.610840173	0
3.457915364	2.948782135	2.41957475	5.124453983	5.607955505	4.765059783	5.864980851	2.41957475	8.934872572	0
3.983995869	2.6228055	2.41957475	4.609788016	3.887231287	4.390417949	3.326979956	2.41957475	3.124091248	0
3.025494466	6.420883377	2.41957475	5.570668245	6.703962233	5.109688842	6.347129599	2.432903424	8.197241106	0
3.113382324	8.058980079	2.41957475	3.31091474	6.643491166	4.651650178	4.011465447	2.41957475	8.284412159	0
6.259196882	8.172594178	2.41957475	3.506342039	3.765020867	5.6712863	6.531496874	2.420024553	8.178786683	0
3.026170183	6.203060321	2.41957475	3.603226745	7.01079596	4.850078389	7.11900895	2.41957475	8.542113465	0
3.188177087	4.779690778	2.41957475	3.161899668	9.420516055	4.906130009	4.691274758	2.41957475	8.748797157	0
3.538058422	6.053671357	2.41957475	4.242072831	3.169003763	4.923579352	6.437610167	2.41957475	8.340395802	0
3.4749245	5.896972763	2.41957475	4.579033882	8.197474631	4.932440101	4.459764034	2.41957475	8.98808364	0
3.106926559	2.610125017	2.41957475	3.376004037	5.816171896	5.010839619	4.849044474	2.41957475	8.934732353	0
3.374959694	2.906616623	2.41957475	5.9052655	6.340195859	4.854417268	5.087008759	2.41957475	8.597593124	0
3.106926559	3.227973527	2.41957475	3.289360478	4.500507498	4.848878297	4.163052461	2.41957475	8.252461497	0
3.115409114	6.466534503	2.41957475	3.356014165	7.024035829	4.970115889	4.128570158	2.41957475	8.958420589	0
2.970623133	3.167685329	2.41957475	4.242805334	7.776018133	5.213515603	5.199554324	2.41957475	9.081604766	0
3.059544852	2.634629907	2.41957475	4.250651504	3.879487537	3.776510565	3.753725825	2.41957475	2.710117518	0
6.177124546	3.65561753	2.41957475	4.749086386	6.399517959	5.412674123	6.393029317	2.41957475	9.158920762	0
3.225995249	7.12803329	2.41957475	5.201257603	6.993361369	5.060462749	5.625499024	2.41957475	8.36649224	0
3.383623285	7.771639624	2.41957475	4.642916426	5.723426949	4.79081509	5.845969939	2.41957475	8.13664194	0
3.027783719	6.412031539	2.41957475	4.252705775	6.745801737	5.412921951	6.660736767	2.419741357	8.721302744	0
5.344720199	7.682306068	2.41957475	4.749204117	6.428281191	5.091947056	6.606733371	2.426814569	8.359734989	0
3.032723899	7.138105693	2.41957475	4.842520153	4.344802983	5.579289236	5.917034344	2.909425278	8.926634103	0
4.564346088	7.249846096	2.41957475	4.474326332	7.994853771	5.337805486	6.114410979	2.420706157	8.533400779	0
4.227210724	7.222115511	2.41957475	5.358281162	5.623148666	5.331825546	6.08197477	2.41957475	9.023910929	0
7.471701304	7.331734653	2.41957475	3.211142864	3.470849667	5.2724873	8.268763914	2.41957475	8.389157448	1
6.086289772	2.621949424	2.41957475	5.014978268	3.907679175	4.182227352	5.323391854	2.41957475	8.753503555	1
6.239887268	2.610125017	2.41957475	4.087577989	4.000276156	4.688722274	6.592388173	2.41957475	8.10115391	1
7.197571261	4.01542411	2.41957475	3.083439526	3.684332305	5.277113617	7.161036675	2.41957475	9.267775797	1
5.959690748	2.610125017	2.41957475	4.146896632	3.82280375	4.105026572	5.303831427	2.41957475	9.567469733	1
5.319121453	3.156391462	2.41957475	4.048361401	3.82280375	4.964559203	6.241842951	2.41957475	8.05737255	1
7.949219786	7.447078377	2.41957475	3.500469195	3.696369077	5.082579597	7.022243832	2.41957475	8.521328039	1
7.946784108	2.593951699	2.41957475	3.793333786	3.755738968	5.186987728	5.488800313	2.41957475	10.92968196	1
8.843591838	2.621949424	2.41957475	4.392306449	3.909299262	5.286006574	5.899892859	2.41957475	9.835132269	1
7.198783558	4.061145329	2.41957475	5.195928675	3.652098378	5.312385657	7.00786519	2.41957475	8.479898303	1
4.238009823	2.610125017	2.41957475	3.356014165	4.236318365	4.613544553	5.024816814	2.41957475	9.744535082	1
7.684434531	5.179915948	2.41957475	2.996755359	3.778331315	5.104681442	7.492561853	2.41957475	8.582567374	1
3.416126952	2.621949424	2.41957475	3.69782068	3.910640654	3.776510565	4.277324629	2.41957475	9.220557977	1
6.90082662	2.634629907	2.41957475	3.853850961	3.82280375	5.149655832	6.84212995	2.41957475	9.007253747	1
5.783357251	2.621949424	2.41957475	4.407017068	3.82280375	4.506849755	5.397645386	2.41957475	8.709428975	1
8.214670736	3.377120824	2.41957475	4.318884298	3.808372381	5.077308328	6.16709121	2.41957475	8.012655267	1
3.345259056	2.610125017	2.41957475	4.454359271	4.024957608	3.840557201	3.25447559	2.41957475	8.045010289	1
5.837010376	4.737085624	2.41957475	4.525558635	3.565760728	4.725775018	7.6029542	2.41957475	7.57689333	1
6.411038544	2.827626659	2.41957475	4.801488161	3.887231287	4.849458467	6.301749151	2.41957475	7.804815482	1
7.839645927	3.621348551	2.41957475	3.267164498	3.924681852	4.869689136	7.013367629	2.41957475	8.349705344	1
6.300029382	5.746672535	2.41957475	4.754162524	3.887231287	4.95484875	6.40725821	2.41957475	8.385572452	1
5.666136755	2.610125017	2.41957475	4.004452098	3.909299262	4.297827927	6.701596512	2.41957475	10.13034009	1
7.710853842	5.570957558	2.41957475	3.303798573	3.887231287	4.803539147	7.942630137	2.621677511	8.594856181	1
8.850375973	7.093447765	2.41957475	4.040692017	3.887231287	5.27430006	7.183218079	2.425966832	8.760986643	1
7.349536429	4.118554203	2.41957475	3.367078797	3.887231287	4.833414614	6.940464714	2.41957475	8.737446361	1
8.506550688	6.100793043	2.41957475	3.262506625	3.681656036	5.071726006	8.08662578	2.41957475	8.384880735	1
7.544488809	7.607588039	2.41957475	2.845367321	3.353636265	5.887515213	8.259952031	2.41957475	8.029513296	1
7.066994092	5.414568869	2.41957475	3.810417788	4.204391468	5.282686063	7.139775882	2.41957475	8.472227538	1
6.160672194	2.634629907	2.41957475	4.805611486	3.887231287	4.902734523	8.028204073	2.41957475	8.086403518	1
4.831251101	2.634629907	2.507770003	4.187172271	3.82280375	3.982797553	5.657438574	2.41957475	8.821659366	1
6.669260654	5.629200928	2.41957475	5.130886991	3.384657673	5.04523081	7.909871526	2.424791681	7.885518215	1
5.342821174	6.617959748	2.41957475	3.598584581	3.711036328	4.468580263	7.15404552	2.41957475	9.06586395	1
7.205690525	3.568027616	2.41957475	3.743853727	3.766330935	5.619934193	6.99427019	2.41957475	8.516652764	1
3.732029131	5.403308535	2.41957475	3.287180013	6.804934581	5.408227431	3.679455884	2.41957475	9.114293888	1
7.67087316	6.753641448	2.41957475	3.055892878	3.393980128	5.007074833	7.246344204	2.419657519	8.136282872	1
7.553450736	6.791861134	2.41957475	3.00595401	3.180751785	4.707557931	7.287094595	2.41957475	8.383073197	1
7.818531496	4.791836422	2.41957475	3.198449055	3.870766871	5.030974102	6.022002037	2.41957475	8.956781163	1
7.29275262	4.935130928	2.41957475	3.25220007	3.307655704	5.381148243	7.962208411	2.41957475	8.498227641	1
7.359864311	5.952507723	2.41957475	3.688677156	3.909299262	5.649808127	8.070450219	2.41957475	8.695211755	1
5.146372772	5.106764123	2.41957475	4.226186038	3.86660747	4.793117323	6.937257848	2.41957475	8.544479295	1
8.269541349	4.77431437	2.41957475	3.096286855	3.592358554	6.017405899	7.691705667	2.41957475	9.528025603	1
3.345259056	2.610125017	2.41957475	3.924391869	3.82280375	3.871386735	3.679455884	2.41957475	8.023295465	1
7.292466423	5.998168385	2.41957475	3.265437085	3.825153839	5.671246348	6.114661088	2.41957475	8.925819704	1
8.244349645	7.427591272	2.41957475	2.891771356	3.421261638	5.845181993	6.389261472	2.792171245	8.961409576	1
5.865955793	7.657443615	2.41957475	3.472710789	3.654084588	5.390856243	6.914602968	2.41957475	8.2688464	1
6.604508344	7.090577435	2.41957475	4.322164231	3.473664839	4.910366428	7.291213174	2.559470713	8.088668135	1
7.415052948	7.812875679	2.41957475	3.459280003	3.855943751	4.921693919	7.119896429	2.423675653	8.281831689	1
7.994505731	6.245703368	2.41957475	2.676999536	3.90761823	5.526574822	6.692787073	3.201858623	9.259147923	1
7.384273141	4.573361707	2.41957475	3.500498227	3.359947358	5.630360252	6.426760444	2.41957475	9.297931379	1
8.173805633	6.293222613	2.41957475	3.00957246	3.868964032	6.812656889	7.290456779	3.171856566	8.959761551	1
8.157317248	4.59551625	2.41957475	4.206319931	3.845298548	5.875281277	7.382621388	2.429909598	9.325357119	1
7.945056488	7.170305696	2.41957475	3.039530581	3.82280375	5.79301262	7.572712786	2.421240003	8.794170424	1
